id,name,text,Fecha muerte,Fecha beatificación / canonización,source,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
48,Amos,"Profeta bíblico, fue uno de los profetas menores. Advirtió que Israel y las naciones que colindaban con el serian destruidos. También profetizó que debido al rechazo de los israelitas hacia los protestas, Yahvé retiraría a los profetas de entre ellos. ",,,https://www.ecured.cu/Am%C3%B3s_(profeta),,
,,,,,,,
846,Baruc,profeta bíblico de finales del siglo VI a.C. Discípulo y amigo del profeta Jeremías durante el cautiverio de los judíos en Babilonia. Se le atribuye el libro de Baruc ,,,https://ec.aciprensa.com/wiki/Baruc ,,
847,Daniel,"Daniel aparece  en las  Biblias católicas y protestantes, considerado como el primero entre los profetas mayores. Al parecer este profeta había vivido en Babilonia, en los reinados de Nabucadnetsar  y de Belsatsar, después de Dacio y de Ciro, por lo tanto en el Siglo IV a. C.  En su libro,  se encuentra una especial alusión a la resistencia contra los despostas, predice la caída de los imperios de rapiña e intenta levantar la moral de los judíos perseguidos con ejemplos de protección divina.  De los pasajes más conocidos se destaca el pozo de los leones, la disputa con el Rey Ciro, interpreta el sueño del Rey, y la muderte del dragón . ",,,,,
848,Ezequiel,"profeta bíblico. Fue el primer profeta fuera de su territorio ya que fue deportado al exilio a Babilonia. Su libro denuncia los pecados de los israelitas y la destrucción de Jerusalén, anuncia la ruina de los pueblos idólatras y la visión de una nueva Jerusalén.",,,https://www.museivaticani.va/content/museivaticani/es/collezioni/musei/cappella-sistina/volta/sibille-e-profeti/profeta-ezechiele.html ,,
,,,,,,,
850,Isaías,"Uno de los cuatro profetas mayores. Vivió durante el siglo VIII a.C. fue estadista, asesor de reyes, poeta, orador y escritor.  Profetizó durante la crisis causada por la expansión del Imperio asirio.",,,https://es.wikipedia.org/wiki/Isa%C3%ADas_(profeta) ,,
851,Jeremías,"Profeta bíblico, vivió durante el destierro de los israelitas.  Se le atribuyen los libros de los Reyes y del Libro de las Lamentaciones. Sus comendatarios están fuertemente relacionados con el elemento político y social.",,,https://www.biografiasyvidas.com/biografia/j/jeremias.htm ,,
852,Joel,"Segundo de los doce profetas menores. Profetizó en el Reino de Judá, después de la ruina de Israel y el destierro en Babilonia. Su libro se destaca por dos grandes eventos proféticos: es la invasión de langostas a Judá, y el derramamiento del Espíritu (pentecostés)",,,https://www.ecured.cu/Profeta_Joel ,,
,,,,,,,
,,,,,,,
856,Malaquías,"Es el último de los profetas israelitas durante el exilio de Babilonia, su labor se sitúa alrededor del 450 a.C. ",,,https://es.wikipedia.org/wiki/Libro_de_Malaqu%C3%ADas ,,
857,Miqueas,Profeta de origen campesino de finales del siglo VIII a. C. Su mensaje se centró en combatir la instrumentalización de la religión para justificar las injusticias sociales. ,,,https://gecoas.com/religion/Trabajos/Biblia/profetas/miqueas.htm ,,
858,Nahum,"Profeta menor originario de Galilea. Profetizó durante el periodo en que los asirios perdían fuerza sobre los pueblos que dominaban. Se le atribuye el Libro de Nahum, donde se preocupa por reconocer a Dios como el único responsable de la historia de los pueblos. ",,,https://es.wikipedia.org/wiki/Libro_de_Nahum ,,
859,Oseas,"Profeta bíblico menor. Profetizó durante los años de decadencia del reino del norte después del reinado de Jeroboám II. A Oseas se lo consideró un profeta de la fatalidad o la condenación, aunque bajo su mensaje apocalíptico se puede discernir una promesa de salvación. ",,,https://www.ucm.es/bdiconografiamedieval/oseas-y-gomer ,,
,,,,,,,
,,,,,,,
,,,,,,,
873,"Onofre, san","Eremita y anacoreta del siglo IV, se presume que tenía origen real. Suele representarse envuelto en sus propios cabellos, y con una corona y cetro, elementos de la realeza que desechó. ",400,,https://es.wikipedia.org/wiki/Onofre ,,
874,Ramón Power ,"Ramón Power, de padres de origen irlandés, nació en San Juan, Puerto Rico en 1775.",,,,,
875,Josiel o Osiel Arcángel,"Entre el grupo de arcángeles, se encuentran estos apócrifos que tienen diferentes procedencias. Sus nombres son más o menos variables, y aunque están integrados a las devociones populares, no contaron con la aprobación de la Iglesia. Este arcángel es uno de ellos, y a veces se le escribe su nombre con otras formas, como jofiel o uziel.",,,,,
876,Baraquiel Arcángel ,"Su nombre significa ""las bendiciones de Dios"" y se le conoce como el ángel de la risa. Es uno de los siete arcángeles que reconoce la Iglesia Ortodoxa, aunque en ocasiones también se le venera en la Iglesia Romana. ",,,https://www.aboutespanol.com/el-arcangel-barachiel-122627,,
1190,"Fortunata, santa","Santa Fortunata de Moquegua, sufrió martirio por degollamiento. A finales del siglo XVIII, por orden papal fue donada y trasladada desde Roma hasta Moquegua, en Perú, donde se concentra su culto y fiestas.",302,,https://i-e-santa-fortunata-primaria9.webnode.es/l/historia-de-la-virgen-y-martir/ ,,
,,,,,,,
,,,,,,,
1193,"Sebastián, san","Sebastián de Milán, fue un soldado romano a quien el Emperador Diocleciano nombró jefe de la primera cohorte de la guardia pretoriana, sin saber que profesaba la religión cristiana. Fue descubierto y condenado a muerte por no rechazar su fe. Fue ejecutado atándolo a un poste y disparándole flechas. Según la tradición, sobrevivió milagrosamente, al recuperarse confrontó nuevamente al emperador, quien lo creía muerto. Finalmente fue ejecutado con azotes. ",288,,https://www.aciprensa.com/santos/santo.php?id=24 ,,
1194,"Susana, santa","Susana de Roma, fue una mártir  del siglo III, hija de Gabino y sobrina del papa Cayo. Decapitada por negarse a ofrecer sacrificios al dios Júpiter.",295,,https://es.wikipedia.org/wiki/Susana_de_Roma ,,
1195,"Irene, santa","Irene de Tesalónica, hermana de Santa Ágape y Santa Quionia. Fue martirizada, según algunas versiones fue quemada viva, mientras en otras se cuenta que murió al atravesarle la garganta una flecha. ",304,,https://santairene.archimadrid.es/mas-informacion/santa-irene/ ,,
1196,"Felícitas, santa",Noble matrona romana y mártir cristiana. Fue martirizada por decapitación.,165,,https://ec.aciprensa.com/wiki/Santa_Felicitas,,
170,"Clásicos y mitológicos, temas","El conocimiento acumulado del mundo antiguo, especialmente el heredado por la cultura romana, pasó a la cristiandad con toda la riqueza de sus símbolos. En la Alta Edad Media y en el Renacimiento del siglo XIII se recogió buena parte de ese legado, en el cual los temas clásicos y mitológicos se incorporaron al cristianismo con una interpretación desde la moral cristiana.",,,,,
182,Conquista otros territorios y Caribe,"La escasa pintura histórica en la América colonial y la ausencia de pinturas que representan temas centrales a la constitución de lo colonial, como la conquista, puede por  la lenta conformación de una conciencia histórica. El tema tiene más representación en México y Perú, pero también se hayan algunos ejemplos dispersos en otros lugares del continente, como estos, que no hacen parte de una secuencia establecida.",,,,,
,,,,,,,
204,Salomón,"Hijo del rey David y Betsabé, vivió durante el siglo X a. C. y fue el tercer y último rey de la Monarquía unida de los israelitas. Durante su gobierno se experimentó una gran prosperidad económica, lo que le permitió construir el Templo en Jerusalén, proyectado por su padre, y un palacio real. ",931 a.c. ,,https://www.biografiasyvidas.com/biografia/s/salomon.htm ,,
207,Cristo preso,"Episodio bíblico de la pasión, tras ser traicionado Jesús es hecho prisionero por soldados romanos y los guardias de los sacerdotes judíos. A este suceso se le denomina el “prendimiento” consolidándose como tema recurrente en la iconografía. ",,,https://www.biblegateway.com/passage/?search=Juan%2018&version=NVI ,,
877,Uriel Arcángel ,"Su nombre significa “Fuego de Dios”, es uno de los príncipes regentes de los Serafines y Querubines, así mismo es regente del sol y la luz. ",,,https://www.aboutespanol.com/el-arcangel-uriel-122637 ,,
879,Asiel Arcángel ,"Arcángel apócrifos que provienen de tradiciones apócrifas junto con Ariel, Zadquiel, Letiel, Josiel, Hadriel, Yeriel y Salamiel. Su nombre a veces se escribe con otras formas y grafías que parecen duplicar las representaciones. Es incierto su origen.",,,https://losingeniosdelpincel.uniandes.edu.co/los-arcangeles-apocrifos-y-canonicos/,,
,,,,,,,
880,Zadaquiel Arcángel ,"Ángel de la misericordia y la benevolencia. Suele asociarse con el relato del sacrificio de Isaac por parte de su padre Abraham, siendo este arcángel el que le sostiene la mano e impide el sacrificio. Debido a esto en sus representaciones es usualmente pintado empuñando una daga. ",,,https://es.wikipedia.org/wiki/Zadkiel ,,
,,,,,,,
882,Fernández de la Cueva Francisco,"Francisco Fernández de la Cueva y de la Cuevan nace en Madrid en 1666. Reconocido por ser Duque de Alburquerque, además Virrey de Nueva España, nombrado por Felipe V.",1733,,,,
883,Eliel Arcángel ,"Arcángel apócrifo. De diversas tradiciones, tiene un reconocimiento en la pintura virreinal peruana, aunque su iconografía y origen es muy incierto,",,,,,
884,Hadriel Arcángel,"Arcángel apócrifo de diversos nombre, ambién conocido como Hadraniel. Según algunas tradiciones es el ángel que custodia la segunda puerta del cielo.",,,"Guiley, R. 2004. The Encyclopedia of Angels, Infobase Publishing. Pag 158",,
,,,,,,,
,,,,,,,
887,Leteliel Arcángel ,"Al igual que otrios arcángeles apócrigos, su origen es incierto pero tiene diversas representaciones como arcángel arcabucero.",,,,,
888,Tobías San,"Personaje bíblico, su historia se cuenta en el Libro de Tobías. Fue llevado como cautivo a Nínive. Cayó en la pobreza y quedó ciego. Según el relato, el arcángel Rafael ayudó a su hijo, también llamado Tobías, a recuperar la prosperidad de su familia y a curar la ceguera de su padre. ",,,https://www.aciprensa.com/recursos/biografia-4110 ,,
889,"Tomás de Aquino, santo","Fraile, teólogo y filósofo católico perteneciente a la Orden de Predicadores. Considerado uno de los mayores contribuyentes a la enseñanza escolástica y a la teología sistémica. Señaló que las obras aristotélicas podían ser compatibles con la fe católica. Realizó una reinterpretación de la metafísica. Fue declarado Doctor de la Iglesia en 1567 y santo patrón de las universidades y centros de estudio católicos en 1880.",1274,sf – 1323 ,"https://www.santotomas.cl/formacion-e-identidad/santo-tomas-de-aquino/la-vida-de-santo-tomas/
https://www.biografiasyvidas.com/biografia/t/tomas_deaquino.htm ",,
,,,,,,,
,,,,,,,
1277,Felipe V,Rey de España entre 1700 y 1746. La coronación de Felipe de Anjou como Felipe V de España supuso el advenimiento de la dinastía borbónica al trono español,1746,,https://www.biografiasyvidas.com/biografia/f/felipe_v.htm,,
902,Diego Morcillo Rubio de Auñón,"Diego Rubio Morcillo y Auñón nació en Villa Robledo de la Mancha, 1640. Hace parte de la Orden de los Trinitarios en Toledo, estudió Teología en la Universidad de Alcalá, dónde fue nombrado predicador de la cámara del rey Carlos II. En 1713 siendo arzobispo de Charcas, fue nombrado virrey interino del Perú. Posterior mete fue nuevamente nombrado desde 1720 a 1724, un par de años antes de su muerte. ",1730,,,,
,,,,,,,
268,"Gelasio I, san","el papa n.º 49 de la Iglesia católica de 492 a 496. Durante su pontificado Italia estaba en guerra, teniendo que recibir a los refugiados en Roma. Tambien se destaca el Decreto Gelasiano, que establece un listado de libros canónicos del Nuevo Testamento y también de los apócrifos.",946,,https://www.ecured.cu/Gelasio_I ,,
,,,,,,,
,,,,,,,
,,,,,,,
911,Raquel,"Personaje bíblico, mujer de origen arameo y segunda esposa de Jacob. Fue la madre del patriarca José y de Benjamín. ",,,http://biografiabiblica.blogspot.com/2007/12/raquel.html,,
912,Sara,"Personaje bíblico, esposa de Abraham y madre de Isaac. Según el libro del Génesis, Yahvé la renombró como “Sara”  antes de concederle el milagro de concebir la edad de 90 años. ",,,https://es.wikipedia.org/wiki/Sara ,,
913,"Cruz, Sor Juana Inés de la ","Juana Inés de Asbaje Ramírez de Santillana. Fue una religiosa y escritora Novohispana. En 1667 ingresó en un convento de las carmelitas descalzas, pero dos años más tarde ingresó definitivamente a la Orden de San Jerónimo. Se le considera como referente del Siglo de Oro de la literatura española",1695,,https://www.biografiasyvidas.com/biografia/j/juana_ines.htm 	,,
,,,,,,,
,,,,,,,
,,,,,,,
284,Historias del Pentateuco,"El conjunto formado por los cinco primeros libros de la Biblia que narran en forma más o menos ordenada la historia del pueblo de Israel, iniciando desde la creación hasta la muerte del patriarca Moisés. El pentateuco expone a Israel como el pueblo elegido por Dios, de esta forma narra el devenir de Israel según su obediencia o desobediencia a este. Cuenta el establecimiento de una teocracia, el otorgamiento de la tierra prometida, la asunción de la ley ética, civil y religiosa, y la esclavitud en Egipto, su liberación y su llegada a la tierra de Canaán.",,,https://losingeniosdelpincel.uniandes.edu.co/el-pentateuco-y-el-relato-de-los-origenes/ ,,
,,,,,,,
930,Carlos IV de España,"Carlos IV de España, rey desde 1788 hasta 1808. Hijo de Carlos III y Maria Amalia de Sajonia.",,,,,
,,,,,,,
934,"Pascual Bailón, san","Fraile franciscano español del siglo XVI. Tuvo una visión de Jesucristo en la eucaristía, elemento al que está ampliamente relacionado. Se le atribuyen milagros para el auxilio de los pobres. Según la tradición, bailaba frente a la eucaristía como forma de adoración. Se representa con hábito franciscano, custodia, sombrero y cayado de pastor por su oficio juvenil. ",1592,1618 – 1690 ,https://es.wikipedia.org/wiki/Pascual_Bayl%C3%B3n ,,
,,,,,,,
936,"María de Jesús Agreda, sor ","María Coronel y Arana, más conocida como Sor María de Jesús de Agreda, nació en 1602. Profesó como monja concepcionista,y tuvo fama de santa por sus penitencias y mortificaciones corporales. Autora del libro  “La mística ciudad de Dios”. Debido a su fama, fue cercana al rey Felipe IV con quien tuvo larga correspondencia y fue su consejera en asuntos estatales. Se dice que tuvo el don de la bilocación, aparece como evangelizadora en Nueva España, particularmente entre los indios xumanas, pese a que nunca abandonó su convento. Llegó a ser venerable, pero su proceso de santidad no prosperó.",1665,,,,
,,,,,,,
,,,,,,,
379,Milagros Virgen Guadalupe,"La atribución de milagros comienza en 1531 con sanaciones. Gran parte de sus milagros están relacionados con epidemias como la de 1554, “la tos chichimeca” (1633), la “peste de tarbadillo” (1695), generalmente después de realizar novenas en su honor o procesiones con su imagen. Fue nombrada patrona de la nación tras el cese de las calamidades de 1736. Otros milagros famosos es su aparición para calmar a un caballo desbocado (1555), salvar a un grupo de náufragos (1751). Además se encuentran numerosos exvotos que relatan diversos milagros a escala individual. ",,,https://www.aboutespanol.com/los-milagros-de-la-virgen-de-guadalupe-122875 ,,
418,Virgen de Cocharcas,"Advocación mariana de Apurimac, Perú. Sebastián Quimicchi, natural de San Pedro de Cocharcas, mandó a hacer una réplica de la virgen de Copacabana. Al llegar al pueblo se le atribuyeron múltiples milagros a la imagen. La Virgen es representada con un ramillete de rosas y amancay en la mano derecha, mientras que en la izquierda porta al Niño Jesús con el mundo en sus manos mientras bendice al espectador. ",,,https://es.wikipedia.org/wiki/Nuestra_Se%C3%B1ora_de_Cocharcas ,,
388,"Mujeres indígenas, retrato","Además de ser escaso (el 2,4 % del retrato femenino), también tiene una tardía aparición, cerca de 1600. En las pocas pinturas que cumplen con todas las condiciones de retrato, se presentan generalmente mujeres de noblezas indígenas reconocidas. Otras pinturas con un carácter más devocional retratan hombres y mujeres indígenas de medio cuerpo en actitud de oración. De igual manera, se encuentran retratos espirituales o devocionales de personajes pasados o mitológicos (como la inca Mama Ocllo). ",,,https://losingeniosdelpincel.uniandes.edu.co/el-retrato-de-indigenas-y-minorias-etnicas/ ,,
392,Parábola del hijo pródigo ,"Uno de los relatos de Jesús recogido en el Evangelio de Lucas. Narra la avaricia de un Joven y el derroche de su herencia, no obstante, su padre lo perdona y lo acoge nuevamente al ver su arrepentimiento. La parábola recalca la misericordia de Dios hacia los pecadores arrepentidos. ",,,"Mateo 15, 12-32 ",,
2,Abigail,"Personaje bíblico del libro de Samuel. Durante la guerra entre David (antes de ser rey) y Saúl  las fuerzas de David acuden donde el rico Nabal a pedirle un aporte a su causa pero este se niega. David entonces vuelve con fuerza a vengar el agravio, pero es detenido por Abigail, esposa de Nabal, quien junto a varios sirvientes regala las provisiones a David. Posteriormente Nabal muere y Abigail contrae matrimonio con David. ",,,https://es.wikipedia.org/wiki/Abiga%C3%ADl_(personaje_b%C3%ADblico) ,,
4,Adán y Eva,La historia de Adán y Eva se encuentra narrada en los primeros capítulos del Génesis. Iconográficamente se han tomado 7 representaciones de esta historia: La creación de Adán; Adán en el Jardín del Edén; la creación de Eva; la caída; Juicio y condenación; Expulsión del Paraíso y Adán y Eva después de la expulsión.,,,,,
412,"Jerónimo, san","Eusebio Hierónimo de Estridón o Jerónimo de Estridón, nace hacia el 340. Es bien conocido por ser el traductor de la Biblia del griego y el hebreo al latín, llamada la Vulgata. Este fue el texto bíblico oficial de la Iglesia católica romana hasta 1979. Es considerado padre de la Iglesia, uno de los cuatro grandes padres latinos. Uno de los temas iconográficos más tratados de su vida fueron escenas de sus años en el desierto ejercitándose en meditaciones y penitencia. Por esta razón la contrarreforma lo ensalzó como santo penitencial. ",420,,http://www.primeroscristianos.com/index.php?/benedicto/view/7_de_noviembre_de_2007_-_san_jeroacutenimo/,,
415,Virgen de Nuestra Señora del Buen Consejo,"Según la tradición la advocación a la virgen del buen consejo ya existía desde el tiempo del papa san Marcos. Durante la celebración de la fiesta de 1467 en la ciudad de Genazzano, sucedió un espectáculo celestial en el cual se escucharon voces angelicales que revelaron la aparición de una imagen de la virgen con el niño en brazos.",,,https://es.catholic.net/op/articulos/57728/cat/109/nuestra-senora-del-buen-consejo.html#modal  ,,
425,Virgen de Guápulo,"Su nombre parece que es una síncopa de Guadalupe, y tiene su origen en una cofradía de comerciantes creada en 1581. Su culto se encuentra en el santuario que lleva este nombre, en la actual área urbana de Quito. La escultura original desapareció en un incendio a comienzos del siglo XIX. Su iconografía es similar a la Guadalupe extremeña. ",,,"Hector Schenone. Santa María. Buenos Aires: Educa, 20078.",,
,,,,,,,
,,,,,,,
353,"Macana, virgen de la","Advocación mariana de Nueva España promovida por la Orden Franciscana, su culto se origina  durante el levantamiento de los indígenas en 1680 en las villas de Santa fe y San Marcos, donde indígenas cristianos atacaron a la población y asesinaron a sacerdotes franciscanos, militares españoles y colonos. Según la leyenda, un indígena atacó fuertemente la imagen de la virgen con una macana, sin embargo, sólo dejó una pequeña marca. El culto fue construido a partir de esto, a pesar de estar en aparente contradicción con la invencibilidad inherente de la virgen. ",,,"Katzew, Ilona (1998). La Virgen de la Macana. Emblema de una coyuntura franciscana. Anales del Instituto de Investigaciones Estéticas, XX(72),39-72  https://www.redalyc.org/articulo.oa?id=36907202",,
,,,,,,,
358,Maria Magdalena de Pazzi,"Catalina de Pazzi, fue noble toscana y monja carmelita. Se le atribuye haber atravesado todos los estadios de la experiencia mística. ",1607,1626 – 1669 ,https://www.es.catholic.net/op/articulos/32123/mara-magdalena-de-pazzi-santa.html#modal ,,
363,Virgen de Belén,"Advocación mariana que está muy extendida en los países hispánicos. Esta advocación se relaciona con el nacimiento de Jesús, sin embargo, no busca representar a María no como el trono de Jesús, sino como la Madre del Niño Divino, en actitudes amorosas y variadas.",,,https://es.catholic.net/op/articulos/67872/cat/644/nuestra-senora-de-belen.html#modal ,,
,,,,,,,
,,,,,,,
,,,,,,,
971,"José, san","Según san Mateo, José desciende del tronco de David. Es una figura ausente en la tradición, y sus datos son escasos. Cuenta el Evangelio que era carpintero en Nazaret, y le fue anunciado el desposorio con María para ser padre putativo a través de un sueño (Mateo 1:20). Vuelve a aparecer en la Huida a Egipto y en la adoración de los Pastores. Lucas da algunos datos: nacimiento, circuncisión y en la desaparición de Jesús a los doce años. Su culto apareció en el siglo VI, pero solo hasta el XVI, por iniciativa de Teresa de Jesús y los jesuitas, se expandió su culto.  A partir de 1679, contó con el favor real al considerársele figura tutelar de las misiones. ",,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
983,Galatea,En la mitología griega es una nereida de Sicilia amada por el gigante Polifemo.,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
988,Francisco Antonio Moreno y Escandón,"Oriundo de Mariquita del Nuevo Reino de Granada, nacido en 1736 y fallecido en Chile. Se graduó de maestro de filosofía de la Universidad Javeriana, en dónde también recibió los títulos de teología y jurisprudencia canónica y civil.",1792,,,,
989,Manuel de Bernardo Álvarez,"Manuel de Bernardo Álvarez nacido en Santafé en 1743. Fue reconocido por ser tío de Antonio Nariño, además de ser abogado y político. Ocupó la presidencia de Cundinamarca, su mandato se caracterizó por defender con fuerza y carácter los lineamientos centralistas del general Nariño.",1816,,,,
,,,,,,,
,,,,,,,
506,Taller de Nazareth,"El motivo del taller que celebra a san José carpintero toma importancia en la promoción del padre putativo de Cristo a partir de finales del siglo XVI, que evoca un carácter sentimentalista y una idea de humildad. Asi mismo, se convirtió en un espacio para representar a la sagrada familia e incluso representar a Jesús desde su elemento más humano. ",,,https://journals.openedition.org/framespa/420?lang=es ,,
,,,,,,,
649,"Lucia, Santa","Al parecer Lucía murió en Siracusa, victima de la persecución de Diocleciano, en el año 303. Según el relato legendario de su vida fue difundido por Santiago de la Vorágine en la Leyenda dorada, es una noble martirizada por haber rehusado el matrimonio y distribuido sus bienes a los pobres. Denunciada a las autoridades, es condena a ser violada en el lupanar, pero es protegida milagrosamente. Finalmente le atraviesan la garganta con una espada.",305,,,,
,,,,,,,
,,,,,,,
1201,"Marina, santa","De Hispania: fue una santa y mártir del siglo II. Hija del gobernador romano de Gallaecia y Lusitania. Fue condenada junto a una de sus hermanas a la cruz a la edad de 20 años. De Bitinia: Virgen y santa de los siglos IV – V, se sabe poco de su vida. Según la tradición,  vivió y murió en el monasterio de Qannoubine, Líbano, al cual ingresó costándose el cabello y disfrazándose de hombre.      ",139,,https://es.wikipedia.org/wiki/Marina_(santa_de_Hispania)     https://es.wikipedia.org/wiki/Marina_de_Bitinia ,,
447,"Pedro Regalado, san","Patrono de Valladolid. Presbitero de la Orden de Hermanos Menores. Se le atribuyen varios sucesos sobrenaturales durante su vida como la bilocación, levitación y la capacidad para transportase entre lugares por los aires (este último suceso es tenido en cuenta en su proceso de canonización)",1456,sf – 1746,http://es.catholic.net/op/articulos/32020/pedro-regalado-santo.html#modal ,,
461,"Gertrudis, santa","Nacida en Alemania en 1256. A los cinco años de edad ingresó en el convento de Helfta. Famosa por sus dones de profesía y las visiones, fue una importante escritora mística del siglo XIII. Una de las características de su piedad es la devoción al Corazón de Jesús, la cual se encargó de propagar. Su cultoo se extendió especialmente en el siglo XVII.",1302,1678,Http://www.santopedia.com/santos/santa-gertrudis-magna/ (17 – 11 – 2012),,
457,"Pío V, papa","Antonio Michele Ghisleieri fue el papa 225, entre 1566 y 1572. Llevó a cabo una drástica reducción el costo de la corte papal, obligó a los obispos a residir en sus diócesis, uniformó la misa mediante la bula Quo Primum tempore, e intentó poner en practica los acuerdos del concilio de Trento, principalmente contrarreformistas. Antes de ser Papa también fue nombrado obispo de Sutri e inquisidor de la fe en Milán y Lombardía.",1572,1672 – 1712 ,https://www.ecured.cu/P%C3%ADo_V_(papa) ,,
,,,,,,,
,,,,,,,
1004,Demonio - Diablo - Satanás,"Entendido popularmente como la personificación del mal y antagónico a Dios, mientras que teológicamente debía actuar bajo el poder de Dios. El demonio no fue un tema central en la pintura colonial, siendo representado en cuatro escenarios temáticos: las hagiografías de santos (como la lucha y la tentación), escenas de san Miguel arcángel (siendo derrotado), la inmaculada concepción (en forma de dragón o serpiente) y los purgatorios y juicios finales. ",,,https://losingeniosdelpincel.uniandes.edu.co/herramientas/el-demonio-y-la-justicia-de-dios-remedios-para-la-tentacion/ ,,
442,Pedro de Betancourt,"popularmente conocido como el hermano Pedro o santo hermano Pedro. Nacido en Tenerife, Canarias. Fue un religioso terciario franciscano y misionero español, fundó centros de acogida para pobres, indígenas y vagabundos y fue el fundador de la Orden de los Betlemitas en 1656. Es considerado el gran evangelizador de las indias occidentales. ",1667,1980 – 2002,https://www.ecured.cu/Pedro_de_San_Jos%C3%A9_Betancur#En_Guatemala ,,
1005,"María Egipciaca, santa","Santa María de Egipto, fue una santa penitente. Según la tradición fue una prostituta que decidió peregrinar a Jerusalén, pero debido a su estilo de vida una fuerza sobrenatural le impidió entrar al Santo Sepulcro. Debido a esto se retiró al desierto para vivir una vida penitente y ascética. ",,,http://www.museocolonial.gov.co/colecciones/piezas-del-mes/Paginas/Santa-Mar%C3%ADa-Egipc%C3%ADaca.aspx ,,
,,,,,,,
1197,"Hilaria, santa","Mártir cristiana, madre de la mártir Santa Afra de Augsburgo, vivió durante las persecuciones de Diocleciano a los cristianos. Fue capturada y quemada mientras oraba en el sepulcro de su hija. ",304,,https://www.calendariosantoral.com/santos-santas/santa-hilaria-de-augsburgo/,,
1198,"Cándida, santa",Mártir y santa romana. Fue martirizada junto a un grupo de personas en la Via Ostiana.        ,,,https://santoral.wikia.org/es/wiki/Santa_C%C3%A1ndida_de_Roma ,,
,,,,,,,
1200,"Prisca, santa","También conocida como Priscila, Ella y su esposo Aquila acompañaron a san Pablo en Roma, Éfeso y Corinto desde el año 50. Según las ""Actas de los Mártires"", escritas en el siglo X, fue mártir en Roma. En el siglo XVII fue construida una catedral con su nombre en la ciudad de Taxco de Alarcón, Nueva España. Según la leyenda, se levantó una tormenta mientras construían el templo, santa Prisca se apareció sosteniendo los relámpagos y salvando a los obreros. ",,,https://www.mexicotravelclub.com/catedral-de-santa-prisca-en-taxco-guerrero ,,
1202,"Nimfa, santa","Santa Ninfa de Palermo. Se sabe poco de su vida. Según la tradición, fue capturada junto a san Mamiliano, pero antes de ser martirizados un ángel los liberó y los llevó a la Isla del lirio, donde llevaron una vida de eremitas. Posteriormente, volvieron a Roma, donde murieron de forma natural. ",,,https://preguntasantoral.blogspot.com/2015/11/santa-ninfa-la-santa-vestal.html ,,
,,,,,,,
1204,Cirila Santa,Virgen y mártir del siglo III. ,,,https://www.religionenlibertad.com/santo_de_hoy/60139/santa-cirila-virgen-carmelita-martir-.html ,,
1205,"Justa, Santa","Hermana de santa Rufina. Nacida en Sevilla, su familia se dedicaba a la alfarería. Al negarse a cooperar en la fiesta de las Adonias, fueron capturadas y torturadas. Santa Justa muere en la cárcel y su cuerpo fue tirado a un poso. Se la representa junto a su hermana.",,,http://es.catholic.net/op/articulos/31931/justa-y-rufina-santas.html#modal ,,
1206,"Rufina, santa","Hermana de santa Justa. Por negarse a cooperar en la fiesta de las Adonias fueron capturadas y torturadas. Murió degollada, ya que fue echada a un León pero este no la atacó. Su cuerpo fue quemado. ",,,http://es.catholic.net/op/articulos/31931/justa-y-rufina-santas.html#modall ,,
1207,"Perpetua, santa","Mártir cartaginesa. Procedía de una familia adinerada, fue arrestada y acusada por cristianismo junto a su esclava Felicitas (conocida como santa Felicidad). Fueron condenadas a muerte en el anfiteatro. ",,,https://www.aciprensa.com/recursos/biografia-4261 ,,
1209,"Tecla de Iconio, santa","Mártir de Anatolia del siglo I. Se sabe de ella por los Hechos de Pablo y Tecla, texto apócrifo del siglo II, donde se la menciona como seguidora de San Pablo.",,,https://es.wikipedia.org/wiki/Tecla_de_Iconio ,,
1248,Mariana Reina de Portugal,"Mariana Victoria de Borbón, la hija mayor de Felipe V y de Isabel Farnesio. Se casó en 1732 con José I de Portugal y fue madre de María I, actuó como regente durante los últimos meses de vida de su marido y actuó como asesora de su hija en su reinado.",1781,,https://www.mujeresenlahistoria.com/2018/12/mariana-victoria-de-borbon.html ,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
1267,Salomé,"Personaje bíblico, fue una princesa idumea del siglo I,  Hija de Herodías, Según el Nuevo Testamento, Salomé bailó durante la celebración del cumpleaños de Herodes, y este quiso recompensarla. Herodías convenció a su hija de pedir la cabeza de Juan el Bautista y Herodes obligado a cumplir su palabra, lo mandó decapitar. A pesar de que la evidencia histórica señala que tenía cerca de 12 años durante el relato, su representación se ha construido a través de la feminidad y la seducción, principalmente a partir de las reflexiones de San Agustín de Hipona.  ",,,"https://www.bbc.com/mundo/noticias-56474384 
https://www.biografiasyvidas.com/biografia/s/salome.htm ",,
,,,,,,,
,,,,,,,
