id,artwork_id,engraving_id,nombre
2671,16472,16,Escena: compuesta
2672,16472,18,Personajes: profanos
16485,16474,2,Personaje colectivo
16486,16474,4,Género masculino
16487,16474,5,Género femenino
16488,16474,8,Edad: adulto
16489,16474,10,Personaje: desnudo parcial / total
16490,16474,11,Personaje: contacto corporal
16491,16474,14,Género masculino/femenino
16492,16474,16,Escena: compuesta
16493,16474,17,Personajes: sagrados y profanos
88543,16475,7,Edad: adolescencia-juventud
88544,16475,6,Edad: niñez
88545,16475,15,Escena: simple
88546,16475,14,Género masculino/femenino
88547,16475,2,Personaje colectivo
88548,16475,11,Personaje: contacto corporal
88549,16475,10,Personaje: desnudo parcial / total
88550,16475,19,Personajes: sagrados
88551,16475,12,Presencia: niños
39065,16476,2,Personaje colectivo
39066,16476,4,Género masculino
39067,16476,8,Edad: adulto
39068,16476,10,Personaje: desnudo parcial / total
39069,16476,16,Escena: compuesta
39070,16476,19,Personajes: sagrados
92040,16478,8,Edad: adulto
92041,16478,6,Edad: niñez
92042,16478,15,Escena: simple
92043,16478,4,Género masculino
92044,16478,2,Personaje colectivo
92045,16478,10,Personaje: desnudo parcial / total
92046,16478,19,Personajes: sagrados
92047,16478,13,Presencia: animales
23791,16479,2,Personaje colectivo
23792,16479,8,Edad: adulto
23793,16479,14,Género masculino/femenino
23794,16479,16,Escena: compuesta
23795,16479,17,Personajes: sagrados y profanos
20228,16480,2,Personaje colectivo
20229,16480,6,Edad: niñez
20230,16480,7,Edad: adolescencia-juventud
20231,16480,8,Edad: adulto
20232,16480,9,Edad: anciano
20233,16480,11,Personaje: contacto corporal
20234,16480,12,Presencia: niños
20235,16480,14,Género masculino/femenino
20236,16480,15,Escena: simple
20237,16480,19,Personajes: sagrados
54556,16481,6,Edad: niñez
54557,16481,15,Escena: simple
54558,16481,4,Género masculino
54559,16481,3,Personaje individual
54560,16481,19,Personajes: sagrados
89199,16482,7,Edad: adolescencia-juventud
89200,16482,15,Escena: simple
89201,16482,5,Género femenino
89202,16482,3,Personaje individual
89203,16482,19,Personajes: sagrados
84380,16484,8,Edad: adulto
84381,16484,15,Escena: simple
84382,16484,5,Género femenino
84383,16484,3,Personaje individual
84384,16484,19,Personajes: sagrados
37668,16485,3,Personaje individual
37669,16485,4,Género masculino
37670,16485,8,Edad: adulto
37671,16485,16,Escena: compuesta
37672,16485,19,Personajes: sagrados
63403,16486,8,Edad: adulto
63404,16486,15,Escena: simple
63405,16486,4,Género masculino
63406,16486,2,Personaje colectivo
63407,16486,10,Personaje: desnudo parcial / total
63408,16486,19,Personajes: sagrados
63409,16486,12,Presencia: niños
81958,16487,8,Edad: adulto
81959,16487,15,Escena: simple
81960,16487,4,Género masculino
81961,16487,3,Personaje individual
81962,16487,19,Personajes: sagrados
77273,16488,8,Edad: adulto
77274,16488,15,Escena: simple
77275,16488,4,Género masculino
77276,16488,3,Personaje individual
77277,16488,19,Personajes: sagrados
23473,16489,3,Personaje individual
23474,16489,5,Género femenino
23475,16489,8,Edad: adulto
23476,16489,15,Escena: simple
23477,16489,19,Personajes: sagrados
23823,16491,2,Personaje colectivo
23824,16491,6,Edad: niñez
23825,16491,8,Edad: adulto
23826,16491,11,Personaje: contacto corporal
23827,16491,14,Género masculino/femenino
23828,16491,16,Escena: compuesta
23829,16491,19,Personajes: sagrados
92277,16492,8,Edad: adulto
92278,16492,15,Escena: simple
92279,16492,4,Género masculino
92280,16492,3,Personaje individual
92281,16492,19,Personajes: sagrados
92282,16492,13,Presencia: animales
91114,16495,8,Edad: adulto
91115,16495,15,Escena: simple
91116,16495,4,Género masculino
91117,16495,3,Personaje individual
91118,16495,19,Personajes: sagrados
91119,16495,13,Presencia: animales
78861,16496,8,Edad: adulto
78862,16496,9,Edad: anciano
78863,16496,6,Edad: niñez
78864,16496,15,Escena: simple
78865,16496,4,Género masculino
78866,16496,11,Personaje: contacto corporal
78867,16496,3,Personaje individual
78868,16496,17,Personajes: sagrados y profanos
78869,16496,12,Presencia: niños
83288,16497,7,Edad: adolescencia-juventud
83289,16497,8,Edad: adulto
83290,16497,9,Edad: anciano
83291,16497,15,Escena: simple
83292,16497,14,Género masculino/femenino
83293,16497,3,Personaje individual
83294,16497,17,Personajes: sagrados y profanos
9970,16498,2,Personaje colectivo
9971,16498,4,Género masculino
9972,16498,5,Género femenino
9973,16498,8,Edad: adulto
9974,16498,15,Escena: simple
9975,16498,17,Personajes: sagrados y profanos
35839,16499,3,Personaje individual
35840,16499,4,Género masculino
35841,16499,8,Edad: adulto
35842,16499,15,Escena: simple
35843,16499,18,Personajes: profanos
12079,16501,1,Imagen dentro de la imagen
12080,16501,2,Personaje colectivo
12081,16501,6,Edad: niñez
12082,16501,7,Edad: adolescencia-juventud
12083,16501,8,Edad: adulto
12084,16501,9,Edad: anciano
12085,16501,10,Personaje: desnudo parcial / total
12086,16501,11,Personaje: contacto corporal
12087,16501,12,Presencia: niños
12088,16501,13,Presencia: animales
12089,16501,14,Género masculino/femenino
12090,16501,16,Escena: compuesta
12091,16501,17,Personajes: sagrados y profanos
87559,16502,7,Edad: adolescencia-juventud
87560,16502,6,Edad: niñez
87561,16502,15,Escena: simple
87562,16502,14,Género masculino/femenino
87563,16502,2,Personaje colectivo
87564,16502,11,Personaje: contacto corporal
87565,16502,19,Personajes: sagrados
87566,16502,12,Presencia: niños
70817,16503,8,Edad: adulto
70818,16503,15,Escena: simple
70819,16503,14,Género masculino/femenino
70820,16503,2,Personaje colectivo
70821,16503,11,Personaje: contacto corporal
70822,16503,19,Personajes: sagrados
70823,16503,12,Presencia: niños
71375,16504,8,Edad: adulto
71376,16504,15,Escena: simple
71377,16504,4,Género masculino
71378,16504,2,Personaje colectivo
71379,16504,11,Personaje: contacto corporal
71380,16504,19,Personajes: sagrados
71381,16504,13,Presencia: animales
71382,16504,12,Presencia: niños
62672,16506,8,Edad: adulto
62673,16506,15,Escena: simple
62674,16506,14,Género masculino/femenino
62675,16506,2,Personaje colectivo
62676,16506,10,Personaje: desnudo parcial / total
62677,16506,17,Personajes: sagrados y profanos
62678,16506,12,Presencia: niños
22498,16507,2,Personaje colectivo
22499,16507,5,Género femenino
22500,16507,8,Edad: adulto
22501,16507,10,Personaje: desnudo parcial / total
22502,16507,11,Personaje: contacto corporal
22503,16507,12,Presencia: niños
22504,16507,16,Escena: compuesta
22505,16507,19,Personajes: sagrados
43854,16508,3,Personaje individual
43855,16508,4,Género masculino
43856,16508,8,Edad: adulto
43857,16508,15,Escena: simple
43858,16508,19,Personajes: sagrados
81693,16509,8,Edad: adulto
81694,16509,15,Escena: simple
81695,16509,4,Género masculino
81696,16509,2,Personaje colectivo
81697,16509,10,Personaje: desnudo parcial / total
81698,16509,17,Personajes: sagrados y profanos
81699,16509,12,Presencia: niños
37673,16510,2,Personaje colectivo
37674,16510,4,Género masculino
37675,16510,8,Edad: adulto
37676,16510,13,Presencia: animales
37677,16510,16,Escena: compuesta
37678,16510,17,Personajes: sagrados y profanos
92708,16512,7,Edad: adolescencia-juventud
92709,16512,8,Edad: adulto
92710,16512,15,Escena: simple
92711,16512,4,Género masculino
92712,16512,2,Personaje colectivo
92713,16512,10,Personaje: desnudo parcial / total
92714,16512,17,Personajes: sagrados y profanos
92715,16512,12,Presencia: niños
718,16513,2,Personaje colectivo
719,16513,4,Género masculino
720,16513,5,Género femenino
721,16513,8,Edad: adulto
722,16513,9,Edad: anciano
723,16513,10,Personaje: desnudo parcial / total
724,16513,13,Presencia: animales
725,16513,16,Escena: compuesta
726,16513,17,Personajes: sagrados y profanos
39071,16514,2,Personaje colectivo
39072,16514,4,Género masculino
39073,16514,8,Edad: adulto
39074,16514,16,Escena: compuesta
39075,16514,19,Personajes: sagrados
77278,16516,8,Edad: adulto
77279,16516,15,Escena: simple
77280,16516,4,Género masculino
77281,16516,2,Personaje colectivo
77282,16516,19,Personajes: sagrados
77283,16516,13,Presencia: animales
37679,16517,2,Personaje colectivo
37680,16517,4,Género masculino
37681,16517,5,Género femenino
37682,16517,8,Edad: adulto
37683,16517,16,Escena: compuesta
37684,16517,19,Personajes: sagrados
75364,16518,8,Edad: adulto
75365,16518,6,Edad: niñez
75366,16518,15,Escena: simple
75367,16518,14,Género masculino/femenino
75368,16518,2,Personaje colectivo
75369,16518,10,Personaje: desnudo parcial / total
75370,16518,19,Personajes: sagrados
75371,16518,12,Presencia: niños
23483,16519,1,Imagen dentro de la imagen
23484,16519,3,Personaje individual
23485,16519,5,Género femenino
23486,16519,8,Edad: adulto
23487,16519,15,Escena: simple
23488,16519,19,Personajes: sagrados
92448,16520,7,Edad: adolescencia-juventud
92449,16520,8,Edad: adulto
92450,16520,15,Escena: simple
92451,16520,4,Género masculino
92452,16520,2,Personaje colectivo
92453,16520,10,Personaje: desnudo parcial / total
92454,16520,17,Personajes: sagrados y profanos
92455,16520,12,Presencia: niños
109,16523,2,Personaje colectivo
110,16523,4,Género masculino
111,16523,5,Género femenino
112,16523,8,Edad: adulto
113,16523,16,Escena: compuesta
114,16523,18,Personajes: profanos
53566,16524,8,Edad: adulto
53567,16524,6,Edad: niñez
53568,16524,14,Género masculino/femenino
53569,16524,2,Personaje colectivo
53570,16524,17,Personajes: sagrados y profanos
53571,16524,13,Presencia: animales
53572,16524,12,Presencia: niños
57908,16525,8,Edad: adulto
57909,16525,15,Escena: simple
57910,16525,4,Género masculino
57911,16525,3,Personaje individual
57912,16525,18,Personajes: profanos
51529,16526,8,Edad: adulto
51530,16526,15,Escena: simple
51531,16526,14,Género masculino/femenino
51532,16526,2,Personaje colectivo
51533,16526,19,Personajes: sagrados
51534,16526,13,Presencia: animales
74,16528,2,Personaje colectivo
75,16528,4,Género masculino
76,16528,8,Edad: adulto
77,16528,9,Edad: anciano
78,16528,13,Presencia: animales
79,16528,16,Escena: compuesta
80,16528,17,Personajes: sagrados y profanos
75858,16529,8,Edad: adulto
75859,16529,15,Escena: simple
75860,16529,4,Género masculino
75861,16529,3,Personaje individual
70873,16530,8,Edad: adulto
70874,16530,15,Escena: simple
70875,16530,14,Género masculino/femenino
70876,16530,2,Personaje colectivo
70877,16530,10,Personaje: desnudo parcial / total
70878,16530,19,Personajes: sagrados
70879,16530,13,Presencia: animales
70880,16530,12,Presencia: niños
76109,16531,7,Edad: adolescencia-juventud
76110,16531,6,Edad: niñez
76111,16531,15,Escena: simple
76112,16531,14,Género masculino/femenino
76113,16531,2,Personaje colectivo
76114,16531,11,Personaje: contacto corporal
76115,16531,19,Personajes: sagrados
76116,16531,12,Presencia: niños
76723,16532,6,Edad: niñez
76724,16532,15,Escena: simple
76725,16532,4,Género masculino
76726,16532,2,Personaje colectivo
76727,16532,19,Personajes: sagrados
76728,16532,12,Presencia: niños
61109,16533,8,Edad: adulto
61110,16533,15,Escena: simple
61111,16533,4,Género masculino
61112,16533,3,Personaje individual
61113,16533,19,Personajes: sagrados
61114,16536,8,Edad: adulto
61115,16536,15,Escena: simple
61116,16536,4,Género masculino
61117,16536,3,Personaje individual
61118,16536,19,Personajes: sagrados
54981,16537,8,Edad: adulto
54982,16537,15,Escena: simple
54983,16537,14,Género masculino/femenino
54984,16537,2,Personaje colectivo
54985,16537,10,Personaje: desnudo parcial / total
54986,16537,19,Personajes: sagrados
54987,16537,12,Presencia: niños
76125,16538,7,Edad: adolescencia-juventud
76126,16538,6,Edad: niñez
76127,16538,15,Escena: simple
76128,16538,14,Género masculino/femenino
76129,16538,2,Personaje colectivo
76130,16538,11,Personaje: contacto corporal
76131,16538,19,Personajes: sagrados
76132,16538,12,Presencia: niños
77998,16539,8,Edad: adulto
77999,16539,15,Escena: simple
78000,16539,4,Género masculino
78001,16539,3,Personaje individual
78002,16539,19,Personajes: sagrados
2357,16540,3,Personaje individual
2358,16540,4,Género masculino
2359,16540,7,Edad: adolescencia-juventud
2360,16540,15,Escena: simple
2361,16540,19,Personajes: sagrados
91635,16541,6,Edad: niñez
91636,16541,15,Escena: simple
91637,16541,4,Género masculino
91638,16541,3,Personaje individual
91639,16541,19,Personajes: sagrados
91640,16541,13,Presencia: animales
58912,16543,8,Edad: adulto
58913,16543,15,Escena: simple
58914,16543,4,Género masculino
58915,16543,2,Personaje colectivo
58916,16543,10,Personaje: desnudo parcial / total
58917,16543,19,Personajes: sagrados
58918,16543,12,Presencia: niños
33967,16544,2,Personaje colectivo
33968,16544,4,Género masculino
33969,16544,6,Edad: niñez
33970,16544,8,Edad: adulto
33971,16544,12,Presencia: niños
33972,16544,16,Escena: compuesta
33973,16544,19,Personajes: sagrados
26224,16545,2,Personaje colectivo
26225,16545,4,Género masculino
26226,16545,5,Género femenino
26227,16545,6,Edad: niñez
26228,16545,7,Edad: adolescencia-juventud
26229,16545,8,Edad: adulto
26230,16545,10,Personaje: desnudo parcial / total
26231,16545,11,Personaje: contacto corporal
26232,16545,15,Escena: simple
26233,16545,19,Personajes: sagrados
88770,16546,7,Edad: adolescencia-juventud
88771,16546,6,Edad: niñez
88772,16546,15,Escena: simple
88773,16546,14,Género masculino/femenino
88774,16546,2,Personaje colectivo
88775,16546,11,Personaje: contacto corporal
88776,16546,10,Personaje: desnudo parcial / total
88777,16546,19,Personajes: sagrados
88778,16546,12,Presencia: niños
19154,16548,3,Personaje individual
19155,16548,5,Género femenino
19156,16548,8,Edad: adulto
19157,16548,10,Personaje: desnudo parcial / total
19158,16548,12,Presencia: niños
19159,16548,16,Escena: compuesta
19160,16548,19,Personajes: sagrados
13438,16549,2,Personaje colectivo
13439,16549,8,Edad: adulto
13440,16549,10,Personaje: desnudo parcial / total
13441,16549,11,Personaje: contacto corporal
13442,16549,14,Género masculino/femenino
13443,16549,15,Escena: simple
13444,16549,17,Personajes: sagrados y profanos
28936,16550,2,Personaje colectivo
28937,16550,5,Género femenino
28938,16550,6,Edad: niñez
28939,16550,8,Edad: adulto
28940,16550,11,Personaje: contacto corporal
28941,16550,13,Presencia: animales
28942,16550,15,Escena: simple
28943,16550,17,Personajes: sagrados y profanos
55900,16551,8,Edad: adulto
55901,16551,15,Escena: simple
55902,16551,4,Género masculino
55903,16551,3,Personaje individual
55904,16551,18,Personajes: profanos
67437,16552,8,Edad: adulto
67438,16552,9,Edad: anciano
67439,16552,15,Escena: simple
67440,16552,5,Género femenino
67441,16552,4,Género masculino
67442,16552,2,Personaje colectivo
67443,16552,10,Personaje: desnudo parcial / total
67444,16552,19,Personajes: sagrados
67445,16552,13,Presencia: animales
67446,16552,12,Presencia: niños
53573,16553,8,Edad: adulto
53574,16553,6,Edad: niñez
53575,16553,15,Escena: simple
53576,16553,14,Género masculino/femenino
53577,16553,2,Personaje colectivo
53578,16553,10,Personaje: desnudo parcial / total
53579,16553,17,Personajes: sagrados y profanos
53580,16553,13,Presencia: animales
53581,16553,12,Presencia: niños
54822,16554,9,Edad: anciano
54823,16554,15,Escena: simple
54824,16554,4,Género masculino
54825,16554,3,Personaje individual
54826,16554,18,Personajes: profanos
80753,16557,8,Edad: adulto
80754,16557,9,Edad: anciano
80755,16557,15,Escena: simple
80756,16557,4,Género masculino
80757,16557,2,Personaje colectivo
80758,16557,11,Personaje: contacto corporal
80759,16557,3,Personaje individual
80760,16557,17,Personajes: sagrados y profanos
51535,16559,8,Edad: adulto
51536,16559,15,Escena: simple
51537,16559,14,Género masculino/femenino
51538,16559,2,Personaje colectivo
51539,16559,18,Personajes: profanos
51540,16559,13,Presencia: animales
5763,16560,2,Personaje colectivo
5764,16560,7,Edad: adolescencia-juventud
5765,16560,8,Edad: adulto
5766,16560,9,Edad: anciano
5767,16560,16,Escena: compuesta
5768,16560,18,Personajes: profanos
46270,16560,4,Género masculino
86305,16562,8,Edad: adulto
86306,16562,15,Escena: simple
86307,16562,3,Personaje individual
86308,16562,19,Personajes: sagrados
78208,16563,8,Edad: adulto
78209,16563,15,Escena: simple
78210,16563,14,Género masculino/femenino
78211,16563,10,Personaje: desnudo parcial / total
78212,16563,3,Personaje individual
78213,16563,17,Personajes: sagrados y profanos
18410,16564,2,Personaje colectivo
18411,16564,8,Edad: adulto
18412,16564,11,Personaje: contacto corporal
18413,16564,12,Presencia: niños
18414,16564,14,Género masculino/femenino
18415,16564,16,Escena: compuesta
18416,16564,19,Personajes: sagrados
16052,16565,2,Personaje colectivo
16053,16565,6,Edad: niñez
16054,16565,8,Edad: adulto
16055,16565,11,Personaje: contacto corporal
16056,16565,12,Presencia: niños
16057,16565,14,Género masculino/femenino
16058,16565,15,Escena: simple
16059,16565,19,Personajes: sagrados
91641,16567,6,Edad: niñez
91642,16567,15,Escena: simple
91643,16567,4,Género masculino
91644,16567,3,Personaje individual
91645,16567,19,Personajes: sagrados
91646,16567,13,Presencia: animales
40368,16569,3,Personaje individual
40369,16569,4,Género masculino
40370,16569,8,Edad: adulto
40371,16569,15,Escena: simple
40372,16569,19,Personajes: sagrados
19161,16570,3,Personaje individual
19162,16570,5,Género femenino
19163,16570,8,Edad: adulto
19164,16570,10,Personaje: desnudo parcial / total
19165,16570,12,Presencia: niños
19166,16570,16,Escena: compuesta
19167,16570,19,Personajes: sagrados
60801,16571,8,Edad: adulto
60802,16571,15,Escena: simple
60803,16571,4,Género masculino
60804,16571,3,Personaje individual
60805,16571,19,Personajes: sagrados
53582,16572,8,Edad: adulto
53583,16572,9,Edad: anciano
53584,16572,6,Edad: niñez
53585,16572,14,Género masculino/femenino
53586,16572,2,Personaje colectivo
53587,16572,10,Personaje: desnudo parcial / total
53588,16572,17,Personajes: sagrados y profanos
53589,16572,13,Presencia: animales
53590,16572,12,Presencia: niños
76729,16573,6,Edad: niñez
76730,16573,15,Escena: simple
76731,16573,4,Género masculino
76732,16573,3,Personaje individual
76733,16573,19,Personajes: sagrados
40373,16574,3,Personaje individual
40374,16574,4,Género masculino
40375,16574,8,Edad: adulto
40376,16574,15,Escena: simple
40377,16574,19,Personajes: sagrados
37685,16575,3,Personaje individual
37686,16575,4,Género masculino
37687,16575,8,Edad: adulto
37688,16575,16,Escena: compuesta
37689,16575,19,Personajes: sagrados
54944,16576,8,Edad: adulto
54945,16576,15,Escena: simple
54946,16576,14,Género masculino/femenino
54947,16576,2,Personaje colectivo
54948,16576,19,Personajes: sagrados
59989,16577,8,Edad: adulto
59990,16577,15,Escena: simple
59991,16577,4,Género masculino
59992,16577,2,Personaje colectivo
59993,16577,18,Personajes: profanos
2714,16578,2,Personaje colectivo
2715,16578,4,Género masculino
2716,16578,5,Género femenino
2717,16578,8,Edad: adulto
2718,16578,13,Presencia: animales
2719,16578,16,Escena: compuesta
2720,16578,17,Personajes: sagrados y profanos
10040,16579,2,Personaje colectivo
10041,16579,4,Género masculino
10042,16579,8,Edad: adulto
10043,16579,13,Presencia: animales
10044,16579,15,Escena: simple
10045,16579,18,Personajes: profanos
53591,16580,8,Edad: adulto
53592,16580,6,Edad: niñez
53593,16580,15,Escena: simple
53594,16580,14,Género masculino/femenino
53595,16580,2,Personaje colectivo
53596,16580,17,Personajes: sagrados y profanos
53597,16580,13,Presencia: animales
53598,16580,12,Presencia: niños
49921,16581,6,Edad: niñez
49922,16581,15,Escena: simple
49923,16581,4,Género masculino
49924,16581,3,Personaje individual
49925,16581,18,Personajes: profanos
49926,16581,12,Presencia: niños
5769,16582,2,Personaje colectivo
5770,16582,4,Género masculino
5771,16582,5,Género femenino
5772,16582,8,Edad: adulto
5773,16582,16,Escena: compuesta
27359,16583,2,Personaje colectivo
27360,16583,10,Personaje: desnudo parcial / total
27361,16583,11,Personaje: contacto corporal
27362,16583,15,Escena: simple
27363,16583,19,Personajes: sagrados
86852,16585,8,Edad: adulto
86853,16585,16,Escena: compuesta
86854,16585,4,Género masculino
86855,16585,2,Personaje colectivo
86856,16585,19,Personajes: sagrados
33218,16586,2,Personaje colectivo
33219,16586,4,Género masculino
33220,16586,5,Género femenino
33221,16586,8,Edad: adulto
33222,16586,16,Escena: compuesta
33223,16586,19,Personajes: sagrados
55567,16589,8,Edad: adulto
55568,16589,15,Escena: simple
55569,16589,4,Género masculino
55570,16589,3,Personaje individual
55571,16589,18,Personajes: profanos
86102,16590,8,Edad: adulto
86103,16590,6,Edad: niñez
86104,16590,15,Escena: simple
86105,16590,14,Género masculino/femenino
86106,16590,2,Personaje colectivo
86107,16590,11,Personaje: contacto corporal
86108,16590,10,Personaje: desnudo parcial / total
86109,16590,19,Personajes: sagrados
86110,16590,12,Presencia: niños
40447,16591,2,Personaje colectivo
40448,16591,4,Género masculino
40449,16591,5,Género femenino
40450,16591,6,Edad: niñez
40451,16591,8,Edad: adulto
40452,16591,11,Personaje: contacto corporal
40453,16591,12,Presencia: niños
40454,16591,13,Presencia: animales
40455,16591,15,Escena: simple
40456,16591,19,Personajes: sagrados
59994,16593,8,Edad: adulto
59995,16593,15,Escena: simple
59996,16593,4,Género masculino
59997,16593,3,Personaje individual
59998,16593,19,Personajes: sagrados
76117,16594,7,Edad: adolescencia-juventud
76118,16594,6,Edad: niñez
76119,16594,15,Escena: simple
76120,16594,14,Género masculino/femenino
76121,16594,2,Personaje colectivo
76122,16594,11,Personaje: contacto corporal
76123,16594,19,Personajes: sagrados
76124,16594,12,Presencia: niños
76735,16595,6,Edad: niñez
76736,16595,15,Escena: simple
76737,16595,4,Género masculino
76738,16595,2,Personaje colectivo
76739,16595,19,Personajes: sagrados
76740,16595,12,Presencia: niños
79496,16601,7,Edad: adolescencia-juventud
79497,16601,8,Edad: adulto
79498,16601,15,Escena: simple
79499,16601,14,Género masculino/femenino
79500,16601,2,Personaje colectivo
79501,16601,19,Personajes: sagrados
59999,16604,8,Edad: adulto
60000,16604,15,Escena: simple
60001,16604,4,Género masculino
60002,16604,3,Personaje individual
60003,16604,19,Personajes: sagrados
70881,16605,8,Edad: adulto
70882,16605,9,Edad: anciano
70883,16605,15,Escena: simple
70884,16605,14,Género masculino/femenino
70885,16605,2,Personaje colectivo
70886,16605,10,Personaje: desnudo parcial / total
70887,16605,19,Personajes: sagrados
23848,16607,2,Personaje colectivo
23849,16607,5,Género femenino
23850,16607,6,Edad: niñez
23851,16607,15,Escena: simple
23852,16607,19,Personajes: sagrados
13445,16608,2,Personaje colectivo
13446,16608,5,Género femenino
13447,16608,6,Edad: niñez
13448,16608,7,Edad: adolescencia-juventud
13449,16608,10,Personaje: desnudo parcial / total
13450,16608,15,Escena: simple
13451,16608,19,Personajes: sagrados
76133,16609,7,Edad: adolescencia-juventud
76134,16609,6,Edad: niñez
76135,16609,15,Escena: simple
76136,16609,14,Género masculino/femenino
76137,16609,2,Personaje colectivo
76138,16609,11,Personaje: contacto corporal
76139,16609,19,Personajes: sagrados
76140,16609,12,Presencia: niños
53599,16610,8,Edad: adulto
53600,16610,9,Edad: anciano
53601,16610,6,Edad: niñez
53602,16610,15,Escena: simple
53603,16610,14,Género masculino/femenino
53604,16610,10,Personaje: desnudo parcial / total
53605,16610,17,Personajes: sagrados y profanos
53606,16610,13,Presencia: animales
27364,16611,2,Personaje colectivo
27365,16611,6,Edad: niñez
27366,16611,8,Edad: adulto
27367,16611,10,Personaje: desnudo parcial / total
27368,16611,11,Personaje: contacto corporal
27369,16611,14,Género masculino/femenino
27370,16611,15,Escena: simple
27371,16611,19,Personajes: sagrados
88779,16613,7,Edad: adolescencia-juventud
88780,16613,6,Edad: niñez
88781,16613,15,Escena: simple
88782,16613,14,Género masculino/femenino
88783,16613,2,Personaje colectivo
88784,16613,11,Personaje: contacto corporal
88785,16613,10,Personaje: desnudo parcial / total
88786,16613,19,Personajes: sagrados
88787,16613,12,Presencia: niños
20238,16615,2,Personaje colectivo
20239,16615,6,Edad: niñez
20240,16615,9,Edad: anciano
20241,16615,11,Personaje: contacto corporal
20242,16615,12,Presencia: niños
20243,16615,14,Género masculino/femenino
20244,16615,15,Escena: simple
20245,16615,19,Personajes: sagrados
54949,16616,8,Edad: adulto
54950,16616,15,Escena: simple
54951,16616,14,Género masculino/femenino
54952,16616,2,Personaje colectivo
54953,16616,19,Personajes: sagrados
50471,16617,8,Edad: adulto
50472,16617,9,Edad: anciano
50473,16617,15,Escena: simple
50474,16617,14,Género masculino/femenino
50475,16617,2,Personaje colectivo
50476,16617,11,Personaje: contacto corporal
50477,16617,17,Personajes: sagrados y profanos
50478,16617,13,Presencia: animales
51541,16619,8,Edad: adulto
51542,16619,6,Edad: niñez
51543,16619,14,Género masculino/femenino
51544,16619,2,Personaje colectivo
51545,16619,19,Personajes: sagrados
51546,16619,13,Presencia: animales
71589,16620,8,Edad: adulto
71590,16620,15,Escena: simple
71591,16620,14,Género masculino/femenino
71592,16620,2,Personaje colectivo
71593,16620,19,Personajes: sagrados
74960,16622,8,Edad: adulto
74961,16622,9,Edad: anciano
74962,16622,6,Edad: niñez
74963,16622,15,Escena: simple
74964,16622,14,Género masculino/femenino
74965,16622,2,Personaje colectivo
74966,16622,10,Personaje: desnudo parcial / total
74967,16622,19,Personajes: sagrados
74968,16622,12,Presencia: niños
82650,16629,8,Edad: adulto
82651,16629,15,Escena: simple
82652,16629,4,Género masculino
82653,16629,3,Personaje individual
82654,16629,19,Personajes: sagrados
56832,16630,8,Edad: adulto
56833,16630,15,Escena: simple
56834,16630,4,Género masculino
56835,16630,2,Personaje colectivo
56836,16630,17,Personajes: sagrados y profanos
56837,16630,13,Presencia: animales
40378,16631,3,Personaje individual
40379,16631,4,Género masculino
40380,16631,8,Edad: adulto
40381,16631,16,Escena: compuesta
40382,16631,19,Personajes: sagrados
61119,16634,8,Edad: adulto
61120,16634,15,Escena: simple
61121,16634,4,Género masculino
61122,16634,3,Personaje individual
61123,16634,19,Personajes: sagrados
60642,16635,8,Edad: adulto
60643,16635,15,Escena: simple
60644,16635,14,Género masculino/femenino
60645,16635,2,Personaje colectivo
60646,16635,19,Personajes: sagrados
60647,16635,13,Presencia: animales
60648,16635,12,Presencia: niños
33974,16636,3,Personaje individual
33975,16636,4,Género masculino
33976,16636,8,Edad: adulto
33977,16636,16,Escena: compuesta
33978,16636,19,Personajes: sagrados
13452,16637,3,Personaje individual
13453,16637,5,Género femenino
13454,16637,8,Edad: adulto
13455,16637,15,Escena: simple
13456,16637,19,Personajes: sagrados
13457,16638,3,Personaje individual
13458,16638,5,Género femenino
13459,16638,15,Escena: simple
13460,16638,19,Personajes: sagrados
23853,16640,2,Personaje colectivo
23854,16640,6,Edad: niñez
23855,16640,8,Edad: adulto
23856,16640,16,Escena: compuesta
23857,16640,17,Personajes: sagrados y profanos
27372,16641,3,Personaje individual
27373,16641,5,Género femenino
27374,16641,8,Edad: adulto
27375,16641,15,Escena: simple
27376,16641,19,Personajes: sagrados
28826,16642,6,Edad: niñez
28827,16642,8,Edad: adulto
28828,16642,10,Personaje: desnudo parcial / total
28829,16642,11,Personaje: contacto corporal
28830,16642,16,Escena: compuesta
28831,16642,19,Personajes: sagrados
6918,16644,2,Personaje colectivo
6919,16644,8,Edad: adulto
6920,16644,16,Escena: compuesta
6921,16644,19,Personajes: sagrados
73583,16645,8,Edad: adulto
73584,16645,15,Escena: simple
73585,16645,4,Género masculino
73586,16645,3,Personaje individual
73587,16645,18,Personajes: profanos
51547,16647,8,Edad: adulto
51548,16647,15,Escena: simple
51549,16647,14,Género masculino/femenino
51550,16647,2,Personaje colectivo
51551,16647,19,Personajes: sagrados
51552,16647,13,Presencia: animales
52058,16648,8,Edad: adulto
52059,16648,15,Escena: simple
52060,16648,14,Género masculino/femenino
52061,16648,2,Personaje colectivo
52062,16648,19,Personajes: sagrados
52063,16648,13,Presencia: animales
65477,16649,8,Edad: adulto
65478,16649,15,Escena: simple
65479,16649,14,Género masculino/femenino
65480,16649,2,Personaje colectivo
65481,16649,11,Personaje: contacto corporal
65482,16649,10,Personaje: desnudo parcial / total
65483,16649,19,Personajes: sagrados
65484,16649,12,Presencia: niños
50487,16650,8,Edad: adulto
